From,To,Overlap
BigDecimalComparator.java,DiffAlgorithm.java,0.2608695652173913
DiffAlgorithm.java,BigDecimalComparator.java,0.2608695652173913
BigDecimalComparator.java,DiffUtils.java,0.04699738903394256
DiffUtils.java,BigDecimalComparator.java,0.04699738903394256
BigDecimalComparator.java,InsertDelta.java,0.18181818181818182
InsertDelta.java,BigDecimalComparator.java,0.18181818181818182
BigDecimalComparator.java,DiffNode.java,0.17777777777777778
DiffNode.java,BigDecimalComparator.java,0.17777777777777778
BigDecimalComparator.java,Equalizer.java,0.28125
Equalizer.java,BigDecimalComparator.java,0.28125
BigDecimalComparator.java,MyersDiff.java,0.06808510638297872
MyersDiff.java,BigDecimalComparator.java,0.06808510638297872
BigDecimalComparator.java,PathNode.java,0.12403100775193798
PathNode.java,BigDecimalComparator.java,0.12403100775193798
BigDecimalComparator.java,Snake.java,0.1951219512195122
Snake.java,BigDecimalComparator.java,0.1951219512195122
BigDecimalComparator.java,Patch.java,0.1875
Patch.java,BigDecimalComparator.java,0.1875
BigDecimalComparator.java,DoubleComparator.java,0.1574074074074074
DoubleComparator.java,BigDecimalComparator.java,0.1574074074074074
BigDecimalComparator.java,FailureMessages.java,0.24193548387096775
FailureMessages.java,BigDecimalComparator.java,0.24193548387096775
BigDecimalComparator.java,Files.java,0.051771117166212535
Files.java,BigDecimalComparator.java,0.051771117166212535
BigDecimalComparator.java,FloatComparator.java,0.1650485436893204
FloatComparator.java,BigDecimalComparator.java,0.1650485436893204
BigDecimalComparator.java,Hexadecimals.java,0.234375
Hexadecimals.java,BigDecimalComparator.java,0.234375
BigDecimalComparator.java,ClassUtils.java,0.13559322033898305
ClassUtils.java,BigDecimalComparator.java,0.13559322033898305
BigDecimalComparator.java,FieldSupport.java,0.06854838709677419
FieldSupport.java,BigDecimalComparator.java,0.06854838709677419
BigDecimalComparator.java,FieldUtils.java,0.1
FieldUtils.java,BigDecimalComparator.java,0.1
BigDecimalComparator.java,Introspection.java,0.11764705882352941
Introspection.java,BigDecimalComparator.java,0.11764705882352941
BigDecimalComparator.java,IntrospectionError.java,0.24324324324324326
IntrospectionError.java,BigDecimalComparator.java,0.24324324324324326
BigDecimalComparator.java,MemberUtils.java,0.14814814814814814
MemberUtils.java,BigDecimalComparator.java,0.14814814814814814
BigDecimalComparator.java,MethodSupport.java,0.1322314049586777
MethodSupport.java,BigDecimalComparator.java,0.1322314049586777
BigDecimalComparator.java,PropertyOrFieldSupport.java,0.10687022900763359
PropertyOrFieldSupport.java,BigDecimalComparator.java,0.10687022900763359
BigDecimalComparator.java,PropertySupport.java,0.07539682539682539
PropertySupport.java,BigDecimalComparator.java,0.07539682539682539
BigDecimalComparator.java,IterableUtil.java,0.10967741935483871
IterableUtil.java,BigDecimalComparator.java,0.10967741935483871
BigDecimalComparator.java,Lists.java,0.14925373134328357
Lists.java,BigDecimalComparator.java,0.14925373134328357
BigDecimalComparator.java,Maps.java,0.19
Maps.java,BigDecimalComparator.java,0.19
BigDecimalComparator.java,NullSafeComparator.java,0.25806451612903225
NullSafeComparator.java,BigDecimalComparator.java,0.25806451612903225
BigDecimalComparator.java,Objects.java,0.12244897959183673
Objects.java,BigDecimalComparator.java,0.12244897959183673
BigDecimalComparator.java,Preconditions.java,0.10106382978723404
Preconditions.java,BigDecimalComparator.java,0.10106382978723404
BigDecimalComparator.java,Sets.java,0.13286713286713286
Sets.java,BigDecimalComparator.java,0.13286713286713286
BigDecimalComparator.java,Strings.java,0.07169811320754717
Strings.java,BigDecimalComparator.java,0.07169811320754717
BigDecimalComparator.java,TextFileWriter.java,0.1875
TextFileWriter.java,BigDecimalComparator.java,0.1875
BigDecimalComparator.java,Throwables.java,0.10326086956521739
Throwables.java,BigDecimalComparator.java,0.10326086956521739
BigDecimalComparator.java,URLs.java,0.10303030303030303
URLs.java,BigDecimalComparator.java,0.10303030303030303
BigDecimalComparator.java,VisibleForTesting.java,0.3148148148148148
VisibleForTesting.java,BigDecimalComparator.java,0.3148148148148148
BigDecimalComparator.java,XmlStringPrettyFormatter.java,0.12389380530973451
XmlStringPrettyFormatter.java,BigDecimalComparator.java,0.12389380530973451
BigIntegerComparator.java,BigIntegerComparator.java,0.0
BigIntegerComparator.java,BigIntegerComparator.java,0.0
BigIntegerComparator.java,CheckReturnValue.java,0.24615384615384617
CheckReturnValue.java,BigIntegerComparator.java,0.24615384615384617
BigIntegerComparator.java,Closeables.java,0.2222222222222222
Closeables.java,BigIntegerComparator.java,0.2222222222222222
BigIntegerComparator.java,Compatibility.java,0.24615384615384617
Compatibility.java,BigIntegerComparator.java,0.24615384615384617
BigIntegerComparator.java,DateUtil.java,0.041666666666666664
DateUtil.java,BigIntegerComparator.java,0.041666666666666664
BigIntegerComparator.java,ChangeDelta.java,0.16831683168316833
ChangeDelta.java,BigIntegerComparator.java,0.16831683168316833
BigIntegerComparator.java,Chunk.java,0.10493827160493827
Chunk.java,BigIntegerComparator.java,0.10493827160493827
BigIntegerComparator.java,DeleteDelta.java,0.1827956989247312
DeleteDelta.java,BigIntegerComparator.java,0.1827956989247312
BigIntegerComparator.java,Delta.java,0.09770114942528736
Delta.java,BigIntegerComparator.java,0.09770114942528736
BigIntegerComparator.java,DeltaComparator.java,0.22857142857142856
DeltaComparator.java,BigIntegerComparator.java,0.22857142857142856
BigIntegerComparator.java,DiffAlgorithm.java,0.2537313432835821
DiffAlgorithm.java,BigIntegerComparator.java,0.2537313432835821
BigIntegerComparator.java,DiffUtils.java,0.04461942257217848
DiffUtils.java,BigIntegerComparator.java,0.04461942257217848
BigIntegerComparator.java,InsertDelta.java,0.17525773195876287
InsertDelta.java,BigIntegerComparator.java,0.17525773195876287
BigIntegerComparator.java,DiffNode.java,0.19318181818181818
DiffNode.java,BigIntegerComparator.java,0.19318181818181818
BigIntegerComparator.java,Equalizer.java,0.27419354838709675
Equalizer.java,BigIntegerComparator.java,0.27419354838709675
BigIntegerComparator.java,MyersDiff.java,0.07296137339055794
MyersDiff.java,BigIntegerComparator.java,0.07296137339055794
BigIntegerComparator.java,PathNode.java,0.13385826771653545
PathNode.java,BigIntegerComparator.java,0.13385826771653545
BigIntegerComparator.java,Snake.java,0.2125
Snake.java,BigIntegerComparator.java,0.2125
BigIntegerComparator.java,Patch.java,0.18085106382978725
Patch.java,BigIntegerComparator.java,0.18085106382978725
BigIntegerComparator.java,DoubleComparator.java,0.16981132075471697
DoubleComparator.java,BigIntegerComparator.java,0.16981132075471697
BigIntegerComparator.java,FailureMessages.java,0.26666666666666666
FailureMessages.java,BigIntegerComparator.java,0.26666666666666666
BigIntegerComparator.java,Files.java,0.049315068493150684
Files.java,BigIntegerComparator.java,0.049315068493150684
BigIntegerComparator.java,FloatComparator.java,0.1782178217821782
FloatComparator.java,BigIntegerComparator.java,0.1782178217821782
BigIntegerComparator.java,Hexadecimals.java,0.25806451612903225
Hexadecimals.java,BigIntegerComparator.java,0.25806451612903225
BigIntegerComparator.java,ClassUtils.java,0.14655172413793102
ClassUtils.java,BigIntegerComparator.java,0.14655172413793102
BigIntegerComparator.java,FieldSupport.java,0.06910569105691057
FieldSupport.java,BigIntegerComparator.java,0.06910569105691057
BigIntegerComparator.java,FieldUtils.java,0.09550561797752809
FieldUtils.java,BigIntegerComparator.java,0.09550561797752809
BigIntegerComparator.java,Introspection.java,0.12686567164179105
Introspection.java,BigIntegerComparator.java,0.12686567164179105
BigIntegerComparator.java,IntrospectionError.java,0.2361111111111111
IntrospectionError.java,BigIntegerComparator.java,0.2361111111111111
BigIntegerComparator.java,MemberUtils.java,0.14150943396226415
MemberUtils.java,BigIntegerComparator.java,0.14150943396226415
BigIntegerComparator.java,MethodSupport.java,0.14285714285714285
MethodSupport.java,BigIntegerComparator.java,0.14285714285714285
BigIntegerComparator.java,PropertyOrFieldSupport.java,0.11627906976744186
PropertyOrFieldSupport.java,BigIntegerComparator.java,0.11627906976744186
BigIntegerComparator.java,PropertySupport.java,0.068
PropertySupport.java,BigIntegerComparator.java,0.068
BigIntegerComparator.java,IterableUtil.java,0.11764705882352941
IterableUtil.java,BigIntegerComparator.java,0.11764705882352941
BigIntegerComparator.java,Lists.java,0.13636363636363635
Lists.java,BigIntegerComparator.java,0.13636363636363635
BigIntegerComparator.java,Maps.java,0.1836734693877551
Maps.java,BigIntegerComparator.java,0.1836734693877551
BigIntegerComparator.java,NullSafeComparator.java,0.2833333333333333
NullSafeComparator.java,BigIntegerComparator.java,0.2833333333333333
BigIntegerComparator.java,Objects.java,0.12413793103448276
Objects.java,BigIntegerComparator.java,0.12413793103448276
BigIntegerComparator.java,Preconditions.java,0.0967741935483871
Preconditions.java,BigIntegerComparator.java,0.0967741935483871
BigIntegerComparator.java,Sets.java,0.1276595744680851
Sets.java,BigIntegerComparator.java,0.1276595744680851
BigIntegerComparator.java,Strings.java,0.06844106463878327
Strings.java,BigIntegerComparator.java,0.06844106463878327
BigIntegerComparator.java,TextFileWriter.java,0.20512820512820512
TextFileWriter.java,BigIntegerComparator.java,0.20512820512820512
BigIntegerComparator.java,Throwables.java,0.0989010989010989
Throwables.java,BigIntegerComparator.java,0.0989010989010989
BigIntegerComparator.java,URLs.java,0.11042944785276074
URLs.java,BigIntegerComparator.java,0.11042944785276074
BigIntegerComparator.java,VisibleForTesting.java,0.3076923076923077
