From,To,Overlap
StandardComparisonStrategy.java,Arrays.java,0.16115261472785486
Arrays.java,Strings.java,0.10893512851897184
Strings.java,Arrays.java,0.10893512851897184
Arrays.java,Throwables.java,0.1355275895450145
Throwables.java,Arrays.java,0.1355275895450145
Arrays.java,TypeComparators.java,0.15665488810365136
TypeComparators.java,Arrays.java,0.15665488810365136
Arrays.java,Uris.java,0.1439312567132116
Uris.java,Arrays.java,0.1439312567132116
Arrays.java,Urls.java,0.13498312710911137
Urls.java,Arrays.java,0.13498312710911137
AtomicReferenceArrayElementComparisonStrategy.java,AtomicReferenceArrayElementComparisonStrategy.java,0.0
AtomicReferenceArrayElementComparisonStrategy.java,AtomicReferenceArrayElementComparisonStrategy.java,0.0
AtomicReferenceArrayElementComparisonStrategy.java,BigDecimals.java,0.17164179104477612
BigDecimals.java,AtomicReferenceArrayElementComparisonStrategy.java,0.17164179104477612
AtomicReferenceArrayElementComparisonStrategy.java,BigIntegers.java,0.17829457364341086
BigIntegers.java,AtomicReferenceArrayElementComparisonStrategy.java,0.17829457364341086
AtomicReferenceArrayElementComparisonStrategy.java,BinaryDiff.java,0.15151515151515152
BinaryDiff.java,AtomicReferenceArrayElementComparisonStrategy.java,0.15151515151515152
AtomicReferenceArrayElementComparisonStrategy.java,BinaryDiffResult.java,0.16666666666666666
BinaryDiffResult.java,AtomicReferenceArrayElementComparisonStrategy.java,0.16666666666666666
AtomicReferenceArrayElementComparisonStrategy.java,BooleanArrays.java,0.04975124378109453
BooleanArrays.java,AtomicReferenceArrayElementComparisonStrategy.java,0.04975124378109453
AtomicReferenceArrayElementComparisonStrategy.java,Booleans.java,0.1347517730496454
Booleans.java,AtomicReferenceArrayElementComparisonStrategy.java,0.1347517730496454
AtomicReferenceArrayElementComparisonStrategy.java,ByteArrays.java,0.038181818181818185
ByteArrays.java,AtomicReferenceArrayElementComparisonStrategy.java,0.038181818181818185
AtomicReferenceArrayElementComparisonStrategy.java,Bytes.java,0.17829457364341086
Bytes.java,AtomicReferenceArrayElementComparisonStrategy.java,0.17829457364341086
AtomicReferenceArrayElementComparisonStrategy.java,Characters.java,0.1366906474820144
Characters.java,AtomicReferenceArrayElementComparisonStrategy.java,0.1366906474820144
AtomicReferenceArrayElementComparisonStrategy.java,CharArrays.java,0.04866180048661801
CharArrays.java,AtomicReferenceArrayElementComparisonStrategy.java,0.04866180048661801
AtomicReferenceArrayElementComparisonStrategy.java,Classes.java,0.03608247422680412
Classes.java,AtomicReferenceArrayElementComparisonStrategy.java,0.03608247422680412
AtomicReferenceArrayElementComparisonStrategy.java,CommonErrors.java,0.17757009345794392
CommonErrors.java,AtomicReferenceArrayElementComparisonStrategy.java,0.17757009345794392
AtomicReferenceArrayElementComparisonStrategy.java,CommonValidations.java,0.09047619047619047
CommonValidations.java,AtomicReferenceArrayElementComparisonStrategy.java,0.09047619047619047
AtomicReferenceArrayElementComparisonStrategy.java,Comparables.java,0.061224489795918366
Comparables.java,AtomicReferenceArrayElementComparisonStrategy.java,0.061224489795918366
AtomicReferenceArrayElementComparisonStrategy.java,ComparatorBasedComparisonStrategy.java,0.1225296442687747
ComparatorBasedComparisonStrategy.java,AtomicReferenceArrayElementComparisonStrategy.java,0.1225296442687747
AtomicReferenceArrayElementComparisonStrategy.java,ComparisonStrategy.java,0.05909090909090909
ComparisonStrategy.java,AtomicReferenceArrayElementComparisonStrategy.java,0.05909090909090909
AtomicReferenceArrayElementComparisonStrategy.java,Conditions.java,0.09947643979057591
Conditions.java,AtomicReferenceArrayElementComparisonStrategy.java,0.09947643979057591
AtomicReferenceArrayElementComparisonStrategy.java,Dates.java,0.023516237402015677
Dates.java,AtomicReferenceArrayElementComparisonStrategy.java,0.023516237402015677
AtomicReferenceArrayElementComparisonStrategy.java,DeepDifference.java,0.02967741935483871
DeepDifference.java,AtomicReferenceArrayElementComparisonStrategy.java,0.02967741935483871
AtomicReferenceArrayElementComparisonStrategy.java,Diff.java,0.12121212121212122
Diff.java,AtomicReferenceArrayElementComparisonStrategy.java,0.12121212121212122
AtomicReferenceArrayElementComparisonStrategy.java,DoubleArrays.java,0.04878048780487805
DoubleArrays.java,AtomicReferenceArrayElementComparisonStrategy.java,0.04878048780487805
AtomicReferenceArrayElementComparisonStrategy.java,Doubles.java,0.17557251908396945
Doubles.java,AtomicReferenceArrayElementComparisonStrategy.java,0.17557251908396945
AtomicReferenceArrayElementComparisonStrategy.java,ErrorMessages.java,0.09047619047619047
ErrorMessages.java,AtomicReferenceArrayElementComparisonStrategy.java,0.09047619047619047
AtomicReferenceArrayElementComparisonStrategy.java,ExtendedByTypesComparator.java,0.19708029197080293
ExtendedByTypesComparator.java,AtomicReferenceArrayElementComparisonStrategy.java,0.19708029197080293
AtomicReferenceArrayElementComparisonStrategy.java,Failures.java,0.0706713780918728
Failures.java,AtomicReferenceArrayElementComparisonStrategy.java,0.0706713780918728
AtomicReferenceArrayElementComparisonStrategy.java,FieldByFieldComparator.java,0.20155038759689922
